hour_ended,P Cl mg/l,P water flux mm/day,Q Cl mg/l,Q water flux mm/day,ET0 mm/day,S mm
1991-06-19,1.5,5.68041457,7.3,6.749220670391061,1.2235738133010554,14.952974978792405
1991-06-20,1.5,0.64994482,7.3,3.5252597765363123,2.116801172233827,3.271243785122928
1991-06-21,1.5,2.202481165,7.3,2.9081061452513968,1.495958919644357,-0.6467349438858292
1991-06-22,1.5,9.43543207,7.3,2.7564636871508377,1.9580714363983296,-1.7716243321314002
1991-06-23,1.5,1.287670935,7.3,2.3835418994413407,1.3988259281312927,-4.610546994322485
1991-06-24,1.5,10.482675,7.3,2.5781731843575426,0.7495733356852474,-3.23953566780417
1991-06-25,1.5,14.249911205,7.3,5.536432960893855,1.3034550313147308,11.819200452110687
1991-06-26,1.9,8.255756434999999,7.6,3.799332402234637,1.6990439028529205,4.388298957748662
1991-06-27,1.9,0.26486541,7.6,3.175617318435753,1.8361400983124307,1.0676969984647673
1991-06-28,0.0,0.0,7.6,2.7623212290502788,3.2655597436874606,-1.6410074420710905
1991-06-29,1.9,2.45512787,7.6,2.4346508379888263,2.2559649658664043,-4.255059775906889
1991-06-30,1.9,2.45512787,7.6,2.296608938547487,2.021632897583615,-5.399503251074026
1991-07-01,1.9,5.837284669999999,7.6,2.2122905027932966,1.7954687226209043,-6.251006026235225
1991-07-02,1.9,1.15523823,7.6,1.9907849162011175,2.116358799370193,-8.401158295150184
1991-07-03,1.7,8.689710654999999,7.5,2.3606145251396646,1.1907823554535018,-4.811044439253472
1991-07-04,0.0,0.0,7.5,1.9475698324022344,3.72894952104509,-8.79807593507482
1991-07-05,1.7,0.3850794099999999,7.5,1.7546229050279325,3.1773103860868304,-11.119112382648295
1991-07-06,1.7,1.167456935,7.5,1.6431284916201117,3.388364773913769,-12.539995018486225
1991-07-07,0.0,0.0,7.5,1.523463687150838,3.0845241864089785,-14.232339339651945
1991-07-08,1.7,33.361203380000006,7.5,3.83422625698324,0.6977703930150108,5.993926821650863
1991-07-09,1.7,2.5875605750000004,7.5,6.514843575418996,2.132514112118048,17.76914878608451
1991-07-10,0.0,0.0,7.5,2.9934301675977655,3.3453386878178595,0.06203010414156345
1991-07-11,1.4,4.65760903,7.8,2.560449720670392,1.741078528563683,-3.2595774110154023
1991-07-12,1.4,10.531549795,7.8,3.044790502793296,1.1167000480847735,0.08462890391797677
1991-07-13,1.4,15.02007003,7.8,4.254385474860335,0.691933032482879,6.778385383209631
1991-07-14,1.4,2.5875605750000004,7.8,3.598114525139665,2.51107256890719,3.6624301865799582
1991-07-15,1.4,5.042688445,7.8,3.382692737430168,1.044616433532078,2.2055887457238454
1991-07-16,1.4,2.07004846,7.8,3.0366452513966484,1.715178557045833,0.12308598309038295
1991-07-17,1.1,0.9025915299999998,7.8,2.7487960893854746,1.7420209645975726,-1.7678485887021536
1991-07-18,1.1,15.260498045,7.8,3.961583798882682,1.068867638881332,5.3995448473738215
1991-07-19,1.1,0.3850794099999999,7.8,3.0186452513966486,0.9834242772238698,0.04100656094608007
1991-07-20,0.0,0.0,7.8,2.687555865921788,1.3717613981059749,-2.223371706655968
1991-07-21,0.0,0.0,7.8,2.391460893854748,2.1197519559149747,-4.579927884393358
1991-07-22,0.0,0.0,7.8,2.1909217877094966,1.8697835151078317,-6.406415681872776
1991-07-23,1.1,5.042688445,7.8,2.152432960893856,0.8391454275945778,-6.8203512386102005
1991-07-24,1.2,22.26523965,7.5,4.858441340782122,0.9392609851502228,10.455017026342189
1991-07-25,1.2,0.3850794099999999,7.5,3.2042765363128494,2.075465918353026,1.4203842186232138
1991-07-26,0.0,0.0,7.5,2.6641508379888257,1.5877499044674597,-2.3750660327312243
1991-07-27,0.0,0.0,7.5,2.3785893854748608,0.7883739583636118,-4.707991644028201
1991-07-28,0.0,0.0,7.5,2.1591703910614526,2.919001309287528,-6.680277364884934
1991-07-29,0.0,0.0,7.5,1.9678324022346367,3.6341804831536786,-8.645521509755786
1991-07-30,1.2,1.5525363449999998,7.5,1.862798882681564,1.085579299102272,-9.875763108856079
1991-07-31,0.3,24.45550211,7.2,4.289103351955308,1.5427180755417667,7.960802417617008
1991-08-01,0.3,1.03502423,7.2,2.4665782122905022,1.4764332628212364,-3.864062317117042
1991-08-02,0.0,0.0,7.2,2.165405027932961,2.6201653179725417,-6.616237985650015
1991-08-03,0.3,3.369938095,7.2,2.0979301675977653,1.548467814071825,-7.361634886903875
1991-08-04,0.3,0.13243270499999998,7.2,1.9238379888268156,2.6666527315819057,-9.13227957210345
1991-08-05,0.3,6.607443495,7.2,1.9659469273743018,0.5637340907627127,-8.90228385926835
1991-08-06,0.3,11.63791324,7.2,3.3260782122905037,0.9014741827572466,2.162332655428153
1991-08-07,0.3,0.64994482,7.7,2.6291815642458105,1.597230269797305,-2.4709950123011715
1991-08-08,0.0,0.0,7.7,2.1801117318435748,3.266856361191097,-6.453573194905808
1991-08-09,0.3,52.028295615,7.7,13.719016759776535,0.4969965101442717,30.633684642699514
1991-08-10,0.3,40.365944965,7.7,35.41965083798882,0.30129855133283073,37.872836299793576
1991-08-11,0.3,3.11729139,7.7,16.65155865921788,1.16300537322096,29.295302999317446
1991-08-12,0.0,0.0,7.7,7.869041899441342,1.867666382399176,17.364505684613658
1991-08-13,0.0,0.0,7.7,4.931145251396651,2.130521068260386,9.429196165091907
1991-08-14,0.0,0.0,7.1,3.694198324022348,2.2399458671825707,3.9811487043518685
1991-08-15,1.0,4.790041735,7.1,3.177854748603352,1.8324150995530408,1.0390096726059768
1991-08-16,1.0,11.36082913,7.1,3.162921787709497,2.0015941371421158,-0.0010652193064143813
1991-08-17,1.0,2.190262465,7.1,3.6349692737430166,1.0690030362481098,5.071567575576373
1991-08-18,0.0,0.0,7.1,2.659751396648044,2.5913319950375326,-2.3778665064101463
1991-08-19,1.0,10.4948937,7.1,2.9803826815642456,1.6271724418590248,-0.06820605947506322
1991-08-20,1.0,0.13243270499999998,7.1,2.7845195530726263,2.8975017289892517,-1.3329395491465958
1991-08-21,2.1,1.937615755,7.7,2.4136843575418983,2.389334565408263,-4.402060877787104
1991-08-22,2.1,4.77782304,7.7,2.298343575418995,0.8226441838708547,-5.4738156038361465
1991-08-23,2.1,49.897153655,7.7,12.953162011173186,0.9775447879237308,28.32619461453465
1991-08-24,2.1,0.26486540499999994,7.7,10.013480446927376,1.123425464494825,22.27631214873617
1991-08-25,2.1,0.902591525,7.7,5.4411033519553085,2.113999111944524,11.166094926600671
1991-08-26,0.0,0.0,7.7,3.874525139664805,1.7909386999654138,4.875288787624525
1991-08-27,0.0,0.0,7.7,3.2169720670391064,2.506308531821288,1.3148408134221137
1991-08-28,0.0,0.0,7.9,2.8263016759776542,2.239606452305812,-1.2125149520074892
1991-08-29,0.0,0.0,7.9,2.455416201117319,2.6447126940560906,-4.014155498858248
1991-08-30,0.0,0.0,7.9,2.204597765363129,3.0454844444119917,-6.2646657026165045
1991-08-31,0.0,0.0,7.9,2.0246983240223457,2.8135929651761815,-8.062887426761218
1991-09-01,0.0,0.0,7.9,1.9062905027932957,1.2270671629730845,-9.344068966429155
1991-09-02,0.0,0.0,7.9,1.745798882681564,2.4396577393159173,-11.198716033854652
1991-09-03,0.0,0.0,7.9,1.6313379888268151,1.5545723575218844,-12.726123771987707
1991-09-04,0.0,0.0,7.7,1.5406340782122907,1.9359093286866735,-13.974921578189313
1991-09-05,0.0,0.0,7.7,1.4292653631284915,2.7070428543906173,-15.650014531720815
1991-09-06,0.0,0.0,7.7,1.3495726256983238,1.3476481931596287,-16.958031207823836
1991-09-07,0.0,0.0,7.7,1.25668156424581,2.472315853246952,-18.588221278457233
1991-09-08,0.0,0.0,7.7,1.1823938547486033,2.4211635421065543,-20.039272297740325
1991-09-09,0.0,0.0,7.7,1.1324162011173182,2.1971616023981886,-21.05341432199505
1991-09-10,0.0,0.0,7.7,1.0818351955307264,2.139194301577759,-22.14184413644132
1991-09-11,0.0,0.0,7.6,1.0602402234636867,0.2817353919311512,-22.660882991043238
1991-09-12,0.0,0.0,7.6,1.0184078212290506,0.9873420847758256,-23.586462466680608
1991-09-13,1.4,0.902591525,7.6,0.978310055865922,1.6021367156411177,-24.618744163276574
1991-09-14,1.4,14.225473815,7.6,1.5112458100558657,0.57734793213245,-12.541698130637588
1991-09-15,1.4,2.71999328,7.6,1.2973324022346373,1.7715537213895762,-16.81545882455929
1991-09-16,1.4,22.08393214,7.6,2.8585055865921785,0.8668833866079021,0.301208079512968
1991-09-17,1.4,0.5175121149999999,7.6,1.4402011173184357,1.0203954060227989,-15.223562104071627
1991-09-18,2.8,5.680414565,6.9,1.4653910614525143,1.3600488480002273,-15.053952528140755
1991-09-19,0.0,0.0,6.9,1.231969273743017,1.2252106007945802,-19.00059293511725
1991-09-20,0.0,0.0,6.9,1.1345027932960892,1.3643343404118684,-20.99596547691878
1991-09-21,2.8,18.365570735,6.9,1.6974050279329616,1.705803217031242,-11.379657015890885
1991-09-22,2.8,0.6499448149999999,6.9,2.161734636871508,1.2463656042693478,-3.8710264212600216
1991-09-23,2.8,21.735508835,6.9,3.2927430167597764,0.3998934983962133,2.789641628213464
1991-09-24,2.8,17.306109104999994,6.9,8.965734636871508,1.1552903965449146,21.001563339783488
1991-09-25,2.0,1.03502423,7.9,3.6639301675977656,0.7776170766695856,4.074504397927863
1991-09-26,2.0,27.515646,7.9,7.541949720670389,0.03882887827066348,18.92847460418905
1991-09-27,2.0,0.13243270499999998,7.9,5.5548351955307265,1.1409414985558066,11.853748708745004
1991-09-28,2.0,23.805557285,7.9,7.526916201117317,0.04756533603539048,17.151299166325554
1991-09-29,2.0,1.5525363449999998,7.9,7.769187150837988,0.2814902330652937,17.328090654604893
1991-09-30,2.0,5.307553855,7.9,4.952011173184356,1.0320520380539735,9.30719562562246
1991-10-01,2.0,2.20248116,7.9,4.193245810055868,1.2788913689777814,6.471190212230628
1991-10-02,2.7,5.415549155000001,6.9,3.428044692737431,0.8271516942171627,2.226491788274648
1991-10-03,2.7,17.968272624999994,6.9,9.705946927374304,1.1182741653865158,21.551984639463086
1991-10-04,2.7,3.2252866950000003,6.9,4.956837988826817,1.0360989211952978,9.447386289311478
1991-10-05,2.7,11.00018712,6.9,6.852569832402235,0.9206163811939724,14.849703102679525
1991-10-06,2.7,0.3850794099999999,6.9,4.497662011173183,0.9913029307608068,7.602812561278075
1991-10-07,2.7,26.380899170000006,6.9,7.801466480446927,0.2755264959740814,18.273068779980218
1991-10-08,2.7,9.58008348,6.9,11.508385474860336,1.1516784992618885,24.090472329069513
1991-10-09,1.5,14.357906515000002,7.8,10.211530726256985,0.08495889706068323,20.965986990300525
1991-10-10,1.5,0.13243270499999998,7.8,10.091564245810057,0.0906982979821784,21.717841373283324
1991-10-11,1.5,3.2252866950000003,7.8,6.8086508379888295,0.48146901546319437,14.72349023866651
1991-10-12,1.5,1.4201036399999998,7.8,5.365357541899441,0.7709118175133186,10.783090959607058
1991-10-13,0.0,0.0,7.8,4.107946927374302,1.048931910790933,5.908999892480174
1991-10-14,1.5,1.03502423,7.8,3.491874301675978,0.4166937071358765,2.8621125801869445
1991-10-15,0.0,0.0,7.8,3.0730223463687154,0.7248823859618075,0.37309280489493096
1991-10-16,14.0,30.616772685,8.2,8.682938547486032,0.5090014468757521,19.605813911707717
1991-10-17,14.0,30.628991385000006,8.2,10.02356145251397,0.7314553720959823,21.880596749204198
1991-10-18,14.0,4.15231562,8.2,10.752586592178769,0.31367906839239634,22.81580494215341
1991-10-19,14.0,1.03502423,8.2,6.58513407821229,0.4303458858000736,14.289369017319142
1991-10-20,14.0,3.622584805000001,8.2,4.788402234636871,0.2413741705678502,8.708140355982
1991-10-21,14.0,0.5175121149999999,8.2,3.9817458100558665,0.4154115857131188,5.334552393751416
1991-10-22,14.0,0.5175121149999999,8.2,3.3937793296089382,0.4927263745378615,2.311793891317269
1991-10-23,0.0,0.0,7.7,3.19336592178771,0.211857150166428,1.0227071169544073
1991-10-24,0.0,0.0,7.7,3.0782262569832404,0.16189635444616576,0.4102973817403024
1991-10-25,2.9742149482835027,0.5175121149999999,7.7,2.815793296089385,0.07076978981965636,-1.3368196229803613
1991-10-26,0.0,0.0,7.7,2.5921005586592183,0.06889413355950633,-2.997247613701425
1991-10-27,0.0,0.0,7.7,2.4519469273743018,0.2403251007635143,-4.135490931581672
1991-10-28,5.710895815498719,0.13243270499999998,7.7,2.2580698324022337,0.3349406075350166,-5.763694394618341
1991-10-29,5.162295299592092,7.630249020000001,7.7,2.216011173184357,0.3123952170994727,-6.316270582496456
1991-10-30,5.7,3.3577193950000006,9.1,2.315337988826814,0.4707291640480192,-5.233042056730958
1991-10-31,5.7,25.358093629999995,9.1,5.689885474860335,0.19004289551364986,14.59296363052684
1991-11-01,5.7,29.94239047,9.1,11.710382681564246,0.3800089331444013,23.97160204451826
1991-11-02,5.7,25.08100953,9.1,13.754539106145256,0.2858643099430961,24.75062739576027
1991-11-03,5.7,12.516067369999998,9.1,17.799611731843573,0.17586203352828414,29.980262252964447
1991-11-04,5.7,23.396040485,9.1,12.895642458100555,0.0972650669607606,24.35169877456886
1991-11-05,5.7,0.5175121149999999,9.1,11.213497206703913,0.3438991997310318,23.20503688382247
1991-11-06,4.3,24.563497415,9.0,9.804067039106146,0.21138338845089683,20.78335539517677
1991-11-07,4.3,43.51989244999999,9.0,33.901491620111734,0.0967361875329738,37.964717001964296
1991-11-08,4.3,18.630436135,9.0,19.406765363128493,0.16520207756791688,30.755198990459252
1991-11-09,4.3,11.083745025,9.0,11.42441899441341,0.1288768878025362,22.7520340262074
1991-11-10,4.3,47.28515568,9.0,21.441469273743017,0.07605594150040193,33.30193860501969
1991-11-11,4.3,0.5175121149999999,9.0,21.5476843575419,0.16111964362812892,34.89365653656914
1991-11-12,4.3,11.75812724,9.0,11.10672905027933,0.22125748571856987,22.477303634937574
1991-11-13,10.2,10.507112405,9.3,8.912564245810055,0.0,19.018161732698818
1991-11-14,10.2,29.01536155,9.3,10.066550279329613,0.06657155764815559,20.6372822163802
1991-11-15,10.2,3.3455007000000005,9.3,10.324483240223463,0.0830223222613237,21.190201318081765
1991-11-16,10.2,2.33491387,9.3,8.384103351955309,0.1878560609194866,18.026501574096578
1991-11-17,10.2,9.70029749,9.3,7.836083798882682,0.1713381549267193,16.705896554077356
1991-11-18,10.2,37.898598405,9.3,20.472762569832405,0.05119676875752752,30.88709220980295
1991-11-19,10.2,3.76723621,9.3,15.406491620111732,0.0,27.61376188170785
1991-11-20,0.8329992286401775,0.3850794099999999,8.0,8.579111731843575,0.20170699036697473,18.549134693587852
1991-11-21,2.223417026245136,2.59977928,8.0,6.337282122905028,0.1623015998050678,13.467595896666658
1991-11-22,5.0021061828854725,0.3850794099999999,8.0,4.955128491620112,0.056036394702553005,9.37568392343691
1991-11-23,1.1883299941369903,0.13243270499999998,8.0,3.9383296089385467,0.2439611631795253,5.162853111488073
1991-11-24,0.0,0.0,8.0,3.350765363128491,0.2273455237863323,2.0530663343277618
1991-11-25,1.6550223202897152,1.5525363449999998,8.0,3.1066843575418988,0.20157311102264647,0.5595072683249747
1991-11-26,0.0,0.0,8.0,2.783162011173184,0.1878722241841501,-1.5314201965003336
1991-11-27,3.4455203378800214,1.03502423,8.0,2.5338268156424584,0.06369924875799601,-3.462495344762793
1991-11-28,6.797008789334105,6.462792085,8.0,2.6713407821229054,0.08714420089012118,-2.4207581257290154
1991-11-29,0.0,0.0,8.0,2.3972178770949717,0.10586433861911038,-4.535332879673563
1991-11-30,0.0,0.0,8.0,2.2222458100558655,0.021194481017608024,-6.1340613075770944
1991-12-01,0.0,0.0,8.0,2.105547486033519,0.020840616611444845,-7.259700077547665
1991-12-02,17.215463020421936,0.13243270499999998,8.0,2.01127374301676,0.07408092868917815,-8.23102861763192
1991-12-03,0.0,0.0,8.0,1.919840782122904,0.076693824233567,-9.213091877924695
1991-12-04,0.0,0.0,7.8,1.8285586592178773,0.05968651415274881,-10.24767165561547
1991-12-05,0.0,0.0,7.8,1.7368240223463682,0.2185284959155418,-11.36237908387783
1991-12-06,0.0,0.0,7.8,1.5207737430167598,0.18090152593972186,-14.117826970997246
1991-12-07,0.0,0.0,7.8,1.3879860335195529,0.11035200846021034,-16.329447978557635
1991-12-08,0.0,0.0,7.8,1.319103351955307,0.1191064288051085,-17.517176498927345
1991-12-09,0.0,0.0,7.8,1.2587178770949716,0.010729955841893816,-18.57781325362954
1991-12-10,0.0,0.0,7.8,1.1983324022346369,0.1060682335003675,-19.70854143946477
1991-12-11,0.0,0.0,8.1,1.0684608938547488,0.05861382728812743,-22.134759396393513
1991-12-12,0.0,0.0,8.1,1.0910865921787711,0.09537786987248688,-22.097420092248246
1991-12-13,0.0,0.0,8.1,1.0780391061452512,0.10991213021350646,-22.2398113391924
1991-12-14,0.0,0.0,8.1,1.0316815642458104,0.20138719404556854,-23.284607391513124
1991-12-15,2.6,2.467346575,8.1,1.0247430167597764,0.15989149068331895,-23.525052519671412
1991-12-16,2.6,3.11729139,8.1,1.026100558659218,0.049014832942924406,-23.46799475744121
1991-12-17,2.6,26.814853365,8.1,2.4155698324022348,0.0777203998920667,-2.735778662108438
1991-12-18,6.4,28.546724235,9.7,5.385745810055866,0.22609534343822524,13.83602372057522
1991-12-19,6.4,23.648687195,9.7,15.273150837988824,0.22292643338244109,27.601758263831673
1991-12-20,6.4,32.169309035,9.7,11.418812849162016,0.2901474536989215,24.35887146525293
1991-12-21,6.4,107.593645135,9.7,63.90867318435754,0.030384131553399283,45.387122103872464
1991-12-22,6.4,1.4201036399999998,9.7,24.84123184357542,0.09206760524312516,36.333013324391715
1991-12-23,6.4,8.267975145000001,9.7,9.634148044692736,0.26120538712149644,20.357284364150832
1991-12-24,0.0,0.0,8.6,6.129301675977653,0.12649247920783666,13.135237771738227
1991-12-25,23.0,2.5875605750000004,8.6,4.325983240223464,0.24429864653187508,6.905947540308458
1991-12-26,23.0,8.834362050000003,8.6,5.271460893854748,0.03710408041024133,10.307111134666943
1991-12-27,0.0,0.0,8.6,3.6647849162011163,0.11541762794951788,3.874407192342856
1991-12-28,0.0,0.0,8.6,3.0908966480446924,0.08806276955381777,0.4931332568799578
1991-12-29,23.0,1.4201036400000002,8.6,2.848424581005587,0.049441809095212536,-1.1182527953774344
1991-12-30,23.0,0.3850794099999999,8.6,2.5606256983240225,0.04015528263862777,-3.197536338185325
1991-12-31,3.0,3.99544552,9.2,2.412452513966481,0.06645019347002487,-4.4652073478501775
1992-01-01,3.0,8.5,9.2,2.3966145251396647,0.14098153808540642,-4.762190619474183
1992-01-02,3.0,14.749999999999998,9.2,3.801393854748604,0.15805419495405676,4.5266871215616264
1992-01-03,3.0,30.500000000000004,9.2,9.833455307262568,0.14641603778194776,22.513448984855923
1992-01-04,3.0,16.25,9.2,11.10605027932961,0.17911134276503954,23.83105629767613
1992-01-05,3.0,48.0,9.2,34.328539106145264,0.14945276097960786,38.56992769438542
1992-01-06,0.0,0.0,9.2,15.162033519553075,0.19349879134425332,28.125730367795423
1992-01-07,3.0,1.5,9.2,7.52950558659218,0.1814588606697718,16.519586928222818
1992-01-08,3.0,12.250000000000002,8.5,6.08759497206704,0.1568766547871943,12.636777866003065
1992-01-09,3.0,6.0,8.5,6.9437011173184375,0.0,15.008521147428038
1992-01-10,3.0,0.7499999999999998,8.5,4.935393854748604,0.07226089870457139,9.2275385279915
1992-01-11,0.0,0.0,8.5,4.099298882681564,0.1649263191372301,5.828698258671148
1992-01-12,3.0,0.24999999999999994,8.5,3.6133994413407833,0.07235580520235013,3.488011390613336
1992-01-13,0.0,0.0,8.5,3.1865530726256983,0.02103446494887353,1.0859590508411388
1992-01-14,0.0,0.0,8.5,2.8327374301675983,0.11899727680826641,-1.1937243455446287
1992-01-15,2.5501235463717338,0.24999999999999994,8.2,2.526058659217877,0.1274144590976538,-3.4822652259788596
1992-01-16,0.0,0.0,8.2,2.2815,0.15199285870614287,-5.546062421406371
1992-01-17,0.0,0.0,8.2,2.0679636871508373,0.06787234388562928,-7.595994118960882
1992-01-18,5.800998851588488,0.24999999999999994,8.2,1.8727039106145256,0.09745389086579935,-9.687966495140039
1992-01-19,5.604752554003023,0.24999999999999994,8.2,1.6931061452513965,0.09258646670356392,-11.876647995779734
1992-01-20,0.0,0.0,8.2,1.5376424581005583,0.02465805177115309,-13.97900879092122
1992-01-21,0.0,0.0,8.2,1.387508379888268,0.03484524991492362,-16.288618052299906
1992-01-22,0.0,0.0,8.2,1.265027932960894,0.23346514675576993,-18.327647078677565
1992-01-23,0.0,0.0,8.2,1.2137681564245812,0.1900920878593936,-19.454859253661567
1992-01-24,0.0,0.0,8.2,1.1530307262569834,0.2989296403541107,-20.66647875913381
1992-01-25,1.2,11.0,8.2,1.4725810055865916,0.2296427996635043,-14.678083820343284
1992-01-26,0.0,0.0,8.2,1.2590949720670392,0.2717047685679376,-18.412878873137704
1992-01-27,0.0,0.0,8.2,1.1313100558659221,0.3483281459103055,-21.062019868923873
1992-01-28,0.0,0.0,8.2,1.0702206703910615,0.14148582380632166,-22.403965653557638
